,particle,turning_point,v_e (px/frame),v_g (px/frame),v_e (m/s),v_g (m/s),radius,charge,plate err,voltage err,v_e prop,v_g prop,v_e err,v_g err,ep,charge err,quantization
239,51122.0,256,0.3557182285,-0.244889057025,4.9126931179939455e-05,3.3820723503314766e-05,5.738765353592048e-07,1.1563054340875445e-19,1.3086890707881617e-23,1.2847838156528276e-23,2.625299442502842e-22,6.229773671347921e-21,4.365265508376799e-06,3.0052037493775827e-06,0.08767355078982796,6.22980066534022e-21,0.7217090877723916
240,51533.0,252,0.9418228491449274,-0.4962057513191489,0.0001300716763623412,6.852914425819473e-05,8.168920604590882e-07,4.1755252162250974e-19,4.725796536264003e-23,4.639472462472332e-23,8.734599306912325e-22,1.1986284353321625e-20,6.535726534898414e-06,3.4433918210947163e-06,0.04812359245890131,1.1986467302105573e-20,2.6061578592774115
241,51633.0,251,0.9042941357415254,-0.07921842969565218,0.00012488872431511264,1.0940564840469445e-05,3.263975520435863e-07,9.380833040760882e-20,1.0617085515143206e-23,1.0423147823067651e-23,1.6921754761472706e-22,2.2145864549607213e-21,3.7379976371799672e-06,3.274579490451266e-07,0.026209728848538335,2.214636433144473e-21,0.5855055469608793
242,51842.0,252,0.5862389348888889,-0.4240927698613861,8.096329482672954e-05,5.8569886639616545e-05,7.552038798283194e-07,2.6815536175582044e-19,3.034941987278759e-23,2.979504019509117e-23,1.0664380220237583e-21,1.9967658817746955e-20,1.0369618986503026e-05,7.501515468648956e-06,0.12725992420357998,1.9967704111731387e-20,1.6736941279428128
243,51934.0,250,0.2932708560500001,-0.176278474859375,4.050255513473154e-05,2.434516931965774e-05,4.868928762704329e-07,7.41563157183446e-20,8.392900097982797e-24,8.239590635371623e-24,6.100411146779002e-23,1.548787645831757e-21,1.3513720717123527e-06,8.122791707894545e-07,0.030072211177050036,1.5488323032229698e-21,0.4628473186401714
244,52232.0,254,0.28092874921428573,-0.11663398043801652,3.87980323283227e-05,1.6107888410393456e-05,3.960466342881863e-07,4.8601725721262545e-20,5.50067009959625e-24,5.400191746806952e-24,6.149632495923857e-23,1.492060893009376e-21,1.8097524547040772e-06,7.513600263054671e-07,0.044349829974697566,1.4920808047456355e-21,0.30334811288105323
245,52324.0,255,0.5438219237238094,-0.16910204252991448,7.510523802386998e-05,2.335405874696214e-05,4.768790074467917e-07,1.097700208946172e-19,1.2423605598492542e-23,1.2196668988290802e-23,8.294019349960346e-23,1.3710733327380191e-21,1.4986913924020838e-06,4.660197842739129e-07,0.013758331897928742,1.3711838638402276e-21,0.6851305832280002
246,52712.0,245,0.30364988384848485,-0.11844284417241381,4.1935964343252995e-05,1.6357703902189723e-05,3.991059404306785e-07,5.2103458606877765e-20,5.896990952299012e-24,5.789273178541976e-24,2.9957424876212737e-23,6.921484400905457e-22,8.476084206105727e-07,3.306214078174915e-07,0.014129092082594243,6.921977703705806e-22,0.32520421051752435
247,52823.0,251,1.1160587054428572,-0.33399425126785715,0.00015413474717409248,4.6126712892171685e-05,6.701982262886309e-07,3.351687036758532e-19,3.793388895702586e-23,3.72409670750948e-23,6.382613820999361e-22,7.135872943821337e-21,5.726345306922348e-06,1.7136790421143859e-06,0.03422492470728714,7.136070945549904e-21,2.0919585106908793
248,53024.0,256,0.842761162,-0.3023212433304348,0.00011639063249945258,4.175247070681957e-05,6.376290730467298e-07,2.496904369831522e-19,2.825958750406009e-23,2.7743381887016915e-23,1.9657820591207134e-22,2.6352847385168898e-21,2.096510511050485e-06,7.520750752822518e-07,0.010750125730645443,2.635582279608144e-21,1.5584451321272375
249,54012.0,253,0.779386706,-0.17575042138333336,0.00010763822036806782,2.4272241803724085e-05,4.861630698976046e-07,1.505698187002037e-19,1.704126525004231e-23,1.6729979855578194e-23,1.1842491307270682e-22,1.558502666479316e-21,1.7993371709289627e-06,4.0574757507021187e-07,0.008399393065279717,1.558685618837368e-21,0.9397828921034987
250,54141.0,253,0.30056980050000004,-0.23565777387692305,4.151058540406408e-05,3.254582507083786e-05,5.62956274076462e-07,1.0089805016610182e-19,1.1419489316887183e-23,1.1210894462900205e-23,2.585723621685421e-22,6.845260401832807e-21,4.6485730675018624e-06,3.644652187177096e-06,0.11104864966326239,6.84527910736963e-21,0.6297560972793732
251,55423.0,249,1.3058700379677417,-0.366789303625,0.00018034888950085434,5.0655916489596734e-05,7.023314387285807e-07,4.0826229276185094e-19,4.620651125573624e-23,4.5362476973539e-23,3.183512518685471e-21,3.2350772916817375e-20,2.5326493734879856e-05,7.113638210687687e-06,0.13968481270906916,3.2350837718851796e-20,2.548172811395027
252,55611.0,251,1.9416491485714285,-0.19324313619327732,0.0002681539950867505,2.6688096060735893e-05,5.097835494419797e-07,3.565293018642682e-19,4.035144928067299e-23,3.9614366873807583e-23,6.378318395722998e-22,5.034557936871214e-21,6.089735421404534e-06,6.060825006852209e-07,0.017516979248088572,5.034875485772692e-21,2.225280878452635
253,56242.0,251,0.4996679987045454,-0.2634668749642857,6.900730246152195e-05,3.6386437347177374e-05,5.952464148490787e-07,1.5344107995922647e-19,1.7366230273840342e-23,1.7049008884358503e-23,1.2017917084386767e-21,2.2767347601030145e-20,1.699109608026983e-05,8.959130859075952e-06,0.24579714906290473,2.2767360607694316e-20,0.9577038953515785
254,56643.0,253,0.8401059904961832,-0.38704011104032254,0.00011602393656630069,5.3452680733098975e-05,7.214591836603937e-07,3.0898481391793737e-19,3.4970435759735774e-23,3.4331645990881945e-23,5.146638375717189e-22,7.267599226265432e-21,4.710041628685371e-06,2.169934574438926e-06,0.03793542544316394,7.267764450428177e-21,1.9285315247541552
255,56834.0,250,0.9041522769361701,-0.5204125221391305,0.00012486913271926624,7.187225200158046e-05,8.36580326462433e-07,4.250043592518434e-19,4.8101353119482353e-23,4.7222706583538176e-23,9.126153543544569e-22,1.3050689803405931e-20,6.711497982808648e-06,3.863008125578951e-06,0.05176854696776822,1.3050863882092731e-20,2.652668571578425
256,57225.0,248,0.6247079738846153,-0.1743731557663551,8.627611176970906e-05,2.4082032734407898e-05,4.842544183554465e-07,1.2536552840881872e-19,1.4188681644626993e-23,1.392950315653542e-23,1.537734513207713e-22,2.329327731518069e-21,2.577260611526159e-06,7.193842320750468e-07,0.026143033350803386,2.3294125934587272e-21,0.7824700851417283
257,57314.0,247,0.3881105062777778,-0.06025215068666666,5.360050906730479e-05,8.321202072519639e-06,2.846558116796287e-07,3.5684064548417396e-20,4.038668668254093e-24,3.9648960609352674e-24,3.62273701793941e-23,7.074734608897029e-22,1.3745391229160432e-06,2.133900964262509e-07,0.021183239053829416,7.074960982992345e-22,0.22272241324864037
258,57432.0,252,1.2730588776896552,-0.22210529430999998,0.00017581746129794032,3.067414215537612e-05,5.465290279412384e-07,2.7154051733555546e-19,3.073254668163223e-23,3.01711685928395e-23,6.248901874824249e-22,6.149166834970097e-21,6.704792046624734e-06,1.1697572177537273e-06,0.035289981595977474,6.1493176493929764e-21,1.6948226072649397
259,57961.0,248,2.4579570480666666,-0.1081171681,0.0003394593728097863,1.493166290357438e-05,3.8131255862873983e-07,2.99004756828541e-19,3.384090793311603e-23,3.3222750758726783e-23,1.3922351124006308e-21,1.2004442965475997e-20,1.615099245445675e-05,7.10427209276836e-07,0.04533021205815726,1.2004536637021184e-20,1.8662409077115363
260,58911.0,254,1.754925475235294,-0.12212512695535717,0.00024236627797050557,1.6866250381872683e-05,4.0526238161942236e-07,2.3621021075475053e-19,2.6733915807223154e-23,2.6245578972750068e-23,4.024276147159216e-22,3.6778177793483844e-21,5.1500274830711055e-06,3.5839001089736317e-07,0.015576429853498708,3.678008584922157e-21,1.4743081775868279
261,58925.0,252,1.0328736871376518,-0.2592506854074073,0.00014264637142592126,3.5804154974199846e-05,5.904644222962221e-07,2.573311313985614e-19,2.9124349787441445e-23,2.8592347933173496e-23,3.1424881043491884e-22,3.574038272242471e-21,3.3802414677810686e-06,8.484386118822615e-07,0.0187786813757149,3.5742712993790525e-21,1.6061345957752573
262,58934.0,246,0.692666508104762,-0.09919020113725488,9.566161401906232e-05,1.369879245587852e-05,3.6523144682221335e-07,8.733854629158726e-20,9.884845095493388e-24,9.704282921287476e-24,5.440164653650792e-22,7.688902827831e-21,1.2028930927151708e-05,1.722549111541374e-06,0.12491121148687155,7.688915305756536e-21,0.5451243305901127
263,59051.0,250,1.033097754116279,-0.771418219338983,0.00014267731648905487,0.00010653772209600907,1.0185414890151715e-06,6.717397363953287e-19,7.602649140262802e-23,7.463774848836988e-23,1.410705889035362e-21,2.0048952099407138e-20,7.596977727089287e-06,5.672693612234411e-06,0.05124675723152806,2.0049235175068808e-20,4.19266967085476
264,59332.0,249,0.9474094280149253,-0.17137424042045454,0.00013084321814369723,2.3667863608373018e-05,4.800721912520123e-07,1.7367268346180736e-19,1.9656012679752873e-23,1.9296964829089712e-23,2.0328861486518384e-22,2.3741965253898053e-21,2.8773121249390316e-06,5.20468939070155e-07,0.01657380738057709,2.3743563070565265e-21,1.0839796325190898
265,59711.0,254,1.6654620555523014,-0.7513999669999999,0.00023001081538872673,0.00010377307517547633,1.0052390800939146e-06,8.866033406406252e-19,1.0034443044335066e-22,9.851148229340282e-23,1.9800060511936437e-21,1.9535387960485033e-20,9.238551416534833e-06,4.168120916576522e-06,0.037475233132452074,1.953589404873829e-20,5.533742809871252
266,60322.0,253,1.2195955892380954,-0.4542261618764046,0.00016843384392334454,6.273149815438869e-05,7.815735444298417e-07,4.620949374725845e-19,5.2299208886285065e-23,5.1343881941398286e-23,5.264435966131228e-21,5.850454465628643e-20,3.785069395030978e-05,1.4097111853404054e-05,0.22425616557819764,5.850459056211636e-20,2.884169752698144
267,60412.0,255,0.9150452543870967,-0.14099907665384614,0.00012637352161671718,1.9472861889641694e-05,4.3545362731097097e-07,1.4537146861307257e-19,1.6452923818392151e-23,1.6152385401452513e-23,4.024637345839489e-22,4.808970343231959e-21,6.453298832635939e-06,9.943870780276038e-07,0.04897723976024395,4.809025614440085e-21,0.9073373427814422
268,61261.0,254,0.4170600890740741,-0.2683802140188679,5.759862906165759e-05,3.706500046331571e-05,6.007710901042762e-07,1.393350113466198e-19,1.5769726678778224e-23,1.5481667927402205e-23,9.929419909806253e-23,2.1472016843296197e-21,1.4737472427911457e-06,9.483635830705321e-07,0.021113418829823993,2.1473154028948085e-21,0.869660739881219
269,61434.0,248,0.09342848164285715,-0.08318212612371133,1.290306264952874e-05,1.1487976319663387e-05,3.3446354346543765e-07,1.7389654421113513e-20,1.9681348902120008e-24,1.9321838245681686e-24,1.2288168323296004e-23,5.798308417782864e-22,6.537706614760646e-07,5.820712556024058e-07,0.04856274584218742,5.798374013174678e-22,0.1085376861420923
270,61924.0,253,0.8172847557692309,-0.3814819398780488,0.00011287218009714289,5.2685062235371785e-05,7.16260117188578e-07,2.9932554175024717e-19,3.387721388729861e-23,3.3258393527805247e-23,2.2161060634053293e-22,3.1830540735290768e-21,2.0676690364633453e-06,9.65120650407106e-07,0.011255286714473284,3.1834080827582987e-21,1.8682430897163143
271,62134.0,250,0.4280590993500001,-0.08971595499999999,5.911766176108211e-05,1.2390339302017367e-05,3.4735105353374596e-07,5.354089456291233e-20,6.059677788334234e-24,5.9489882847680384e-24,1.7112269123502254e-22,3.1280084357699313e-21,4.960720872094987e-06,1.0397064592348196e-06,0.08265859794176818,3.1280199622771532e-21,0.3341759801034692
272,62741.0,246,0.9174483564054053,-0.07871194971,0.000126705405163899,1.0870616759641332e-05,3.253524738459915e-07,9.461750257818525e-20,1.0708666402407214e-23,1.0513055842020585e-23,1.0241680965820547e-21,1.3354176966877637e-20,2.25477494965592e-05,1.934471092629656e-06,0.1773662259665481,1.3354185398689223e-20,0.5905560024189421
273,63532.0,250,1.000205366909091,-0.12208517689333334,0.00013813467033486307,1.6860733026307423e-05,4.0519609066866804e-07,1.4120130872239189e-19,1.598095140422811e-23,1.5689034302487993e-23,2.8370408409476136e-22,3.279786273750493e-21,4.729153114609861e-06,5.772409483634369e-07,0.031035441345469705,3.2798627315921733e-21,0.8813092519168245
274,63612.0,248,0.9448771890000001,-0.07270477542045457,0.00013049349996270332,1.0040988097784887e-05,3.126909031548083e-07,9.17494429562946e-20,1.0384063735076589e-23,1.0194382550699402e-23,2.2780798383499017e-22,3.0040168925823365e-21,5.160984766912107e-06,3.971185279897066e-07,0.03681426279412277,3.0040521375527558e-21,0.5726549822181254
275,63812.0,254,0.9032355578571428,-0.04740844471276594,0.00012474252803190846,6.547405261105466e-06,2.525001452332413e-07,6.43044344342573e-20,7.277879015913635e-24,7.144937159361924e-24,8.286494468694426e-23,1.2810397302934963e-21,2.4083975664597644e-06,1.2641041628913198e-07,0.012801007938239017,1.281080328566642e-21,0.40135671205151274
276,64011.0,254,1.9211426949285715,-0.10895658462,0.0002653219244866428,1.5047591619916069e-05,3.8278994281833e-07,2.377156441701216e-19,2.6904298493269254e-23,2.6412849352235737e-23,6.673237330467769e-22,6.14615906699857e-21,8.685822332807198e-06,4.926117869833609e-07,0.029373685577394136,6.146274705603147e-21,1.4837043539333215
277,64322.0,251,2.4078928589487183,-0.20421847116666667,0.00033254519249423654,2.820385905153939e-05,5.240603330897805e-07,4.510359049128115e-19,5.1047564241383277e-23,5.0115100545867964e-23,5.499076511642252e-21,3.890546134994005e-20,4.6064928296028627e-05,3.9068637111720595e-06,0.1377662438864187,3.890552711670666e-20,2.8151447004492356
278,64732.0,246,0.8554523692957747,-0.17435816331343285,0.00011814336828147583,2.40799621820889e-05,4.84233600020193e-07,1.6155551816157783e-19,1.828461016534219e-23,1.795061312906421e-23,2.067041173878117e-22,2.567295575305416e-21,3.0302317328646556e-06,6.176213408483593e-07,0.021188836565326847,2.567423440428823e-21,1.0083502351521496
279,65062.0,250,1.3000945999999998,-0.26592226660563384,0.0001795512650868014,3.672554242113708e-05,5.980136955019208e-07,3.166083774529945e-19,3.5833259195886205e-23,3.517870860588828e-23,3.377605341796818e-22,3.3103401900466176e-21,3.2433428500793917e-06,6.633956344963578e-07,0.010835188625775602,3.3107210299029506e-21,1.976114065856737
280,65461.0,255,0.5927890102812501,-0.46067345586597935,8.186790155543403e-05,6.362191012303673e-05,7.871008341245091e-07,2.931863194550804e-19,3.3182385956548317e-23,3.257625771723117e-23,3.4670689071738677e-22,6.558277215269872e-21,3.169851347091968e-06,2.463383006971503e-06,0.03592041389682216,6.5584420646699754e-21,1.8299250779552343
281,66312.0,254,1.8024961223225806,-0.31959894506896547,0.00024893608440268374,4.413863030239485e-05,6.555962289422155e-07,4.780471148719772e-19,5.410465229270935e-23,5.311634609688637e-23,6.893477918369565e-22,5.547377475578421e-21,5.1670339657157125e-06,9.161620844156905e-07,0.014897601251307896,5.54789559348202e-21,2.983735412942437
282,66431.0,249,1.1268591838571427,-0.3122654930192308,0.0001556263613711114,4.312583431586951e-05,6.480309909809648e-07,3.1981898006575724e-19,3.619663036288951e-23,3.553544222952859e-23,1.8645500734776377e-21,2.0487873689043586e-20,1.7339568836599516e-05,4.80499168757546e-06,0.11047653707883437,2.048793648130305e-20,1.9961530712488127
283,67052.0,250,0.4465250434482758,-0.2013502248783784,6.166792512181568e-05,2.7807736146604103e-05,5.203671084643709e-07,1.1091843046825237e-19,1.2553580863980317e-23,1.2324270052028045e-23,7.232383382570288e-23,1.4065684849824417e-21,1.2666598379689817e-06,5.711711962444682e-07,0.01459450513752932,1.4066784931073004e-21,0.692298392020937
284,67211.0,252,1.4246923865714287,-0.19644212210344822,0.00019675900535886726,2.7129896193715478e-05,5.139857596917033e-07,2.7343509267247844e-19,3.0946971864124993e-23,3.038167696360873e-23,6.308483362915136e-22,5.827939802475936e-21,6.887954019362275e-06,9.497378643053922e-07,0.03188419186738149,5.828101157550883e-21,1.7066476164521165
285,67232.0,250,0.49228708050000003,-0.15582972972307693,6.798795109960696e-05,2.1521068628323516e-05,4.5778223689146927e-07,9.490833504300774e-20,1.074158238264248e-23,1.0545370560334198e-23,1.0345879764908956e-22,1.8070941328507076e-21,2.044532888567166e-06,6.471813298690929e-07,0.026371045484978747,1.807156825351853e-21,0.5923712358918114
286,67525.0,250,0.771317693025641,-0.19448667875,0.0001065238387780297,2.68598371319232e-05,5.114211779585697e-07,1.619180347751866e-19,1.8325639249546337e-23,1.7990892752798515e-23,1.2467582411726611e-22,1.665837599081095e-21,1.7941450957273577e-06,4.523911794306718e-07,0.008647706813069648,1.666035536172087e-21,1.0106128858912804
287,67625.0,249,0.7948692810588234,-0.1824541095121951,0.00010977646164575106,2.5198063420308367e-05,4.953482158267344e-07,1.5762084418949068e-19,1.78392896926897e-23,1.7513427132165636e-23,3.5415308537479235e-22,4.615958841496685e-21,5.221679611858748e-06,1.1985831210769454e-06,0.04531751693797547,4.616026536619788e-21,0.9837919317890106
288,68041.0,250,0.547857600081081,-0.18424021370238094,7.566259038532813e-05,2.5444735675484804e-05,4.977668755041e-07,1.187728059720492e-19,1.344252725103906e-23,1.3196978441338801e-23,6.669994847018556e-22,1.1103466287942227e-20,1.1410179619277198e-05,3.8371539084737756e-06,0.1501092531748688,1.1103482267705408e-20,0.7413215481244986
289,68112.0,251,1.368582289,-0.17623601625,0.0001890098469490916,2.4339305517879694e-05,4.868342359871399e-07,2.439385963524096e-19,2.760860284650652e-23,2.7104288483601076e-23,3.910820779657257e-22,3.718663271644615e-21,4.616301685041233e-06,5.944535636028744e-07,0.01968806703596632,3.71886453171986e-21,1.522544966545977
290,69961.0,251,1.8012204935,-0.32066261548051944,0.00024875991201578546,4.428552989572437e-05,6.566862811386034e-07,4.78928965203642e-19,5.420445878475713e-23,5.321432946707135e-23,1.1216438543213797e-21,9.03203796358101e-21,8.394312960761969e-06,1.4943991359600616e-06,0.030492754508904575,9.032357370242907e-21,2.989239489803581
291,71522.0,251,1.44448778725,-0.4607672627631579,0.00019949287505937797,6.363486544725872e-05,7.871809686836851e-07,5.303081916058327e-19,6.001948222717113e-23,5.892313240064809e-23,3.1184715541360003e-21,3.0699917125791624e-20,2.0783731447508333e-05,6.6296601006953115e-06,0.10317542697574437,3.070003234207177e-20,3.3099233984322485
292,71912.0,252,0.5733084260686274,-0.23803133070149254,7.917750999469195e-05,3.287362824039711e-05,5.657842328839277e-07,1.5357963930888798e-19,1.738191221229812e-23,1.7064404367654225e-23,1.2253774356651104e-22,2.0639842462710805e-21,1.7584317137477943e-06,7.30081439132712e-07,0.016862238987159717,2.064127974139147e-21,0.9585687147920013
293,72513.0,250,1.1296469065088495,-0.09986183300000001,0.00015601136345390224,1.3791549052689624e-05,3.664658794142943e-07,1.3619624928042488e-19,1.541448631660911e-23,1.513291658671388e-23,1.5200614052436619e-21,1.7283257988936422e-20,2.6694043738352294e-05,2.3597781948807115e-06,0.17049168033992862,1.7283271487877736e-20,0.8500701279135802
294,72541.0,250,1.3460376233636362,-0.039080720411764726,0.00018589628641590576,5.397294004940825e-06,2.292530164314056e-07,8.194800551816135e-20,9.27475181149985e-24,9.105333946462375e-24,1.36006862667913e-22,2.1309198344831713e-21,3.6031116692358946e-06,1.0461238030323172e-07,0.012914489226887304,2.130959471487252e-21,0.5114792213525257
295,72732.0,248,1.0502028577948719,-0.069414050775,0.00014503963920382677,9.586518266786677e-06,3.0553254160649477e-07,9.791165275947093e-20,1.1081493357353186e-23,1.0879072528830106e-23,3.524878993888754e-22,4.559506926075019e-21,7.783176749022563e-06,5.144356845322705e-07,0.051679414774780136,4.5595333711510634e-21,0.6111164707194047
296,72752.0,243,0.8976142873473056,-0.17448161036734694,0.00012396619511626032,2.4097010998922317e-05,4.844049904307252e-07,1.6826187283442556e-19,1.904362528422474e-23,1.8695763648269514e-23,1.6824384535069087e-22,2.029754017157513e-21,2.4140386181997386e-06,4.692498231475701e-07,0.013050646675769573,2.029929447396983e-21,1.0502080088037833
297,73211.0,255,0.5953146232812501,-0.3554525670135135,8.221670464197072e-05,4.909024165289773e-05,6.913924069855376e-07,2.2787318025111434e-19,2.5790343254392777e-23,2.5319242250123825e-23,1.582474519599622e-22,2.818311398704143e-21,1.727835087916958e-06,1.0316619033998559e-06,0.015256600562121643,2.8185431247186908e-21,1.422272525914414
298,73662.0,251,0.35998772407142854,-0.320161798,4.9716575449773725e-05,4.421636384257344e-05,6.561732676687084e-07,1.5337590249322997e-19,1.7358853586427417e-23,1.7041766943692226e-23,5.777928038055896e-23,1.437253338387453e-21,7.909752224910618e-07,7.034685698225105e-07,0.006650242659916647,1.437459185620335e-21,0.9572970896050954
299,73941.0,251,0.7382394524893618,-0.24140766478787876,0.00010195552510675189,3.333992127520114e-05,5.697827615014708e-07,1.8700262927486338e-19,2.1164675865575458e-23,2.077806991942927e-23,3.880259523333766e-22,5.492043239323417e-21,5.001267305337224e-06,1.6354371973622262e-06,0.046875853738369645,5.4921233247526526e-21,1.1671786104810642
300,74134.0,246,0.566600315388889,-0.16569050651612902,7.825107759593472e-05,2.2882904103935115e-05,4.7204411869329524e-07,1.1135358426460697e-19,1.2602830915101164e-23,1.2372620473845222e-23,5.541547648906779e-22,8.89413167094197e-21,9.967586868020187e-06,2.9148139738895877e-06,0.12655693068780052,8.894149205693453e-21,0.6950144083964511
301,75033.0,247,0.9161168187272728,-0.037724870133333345,0.00012652151141138326,5.210042528963118e-06,2.2524110794496453e-07,5.505130467376747e-20,6.230623729277932e-24,6.11681163041861e-24,1.199841488845652e-22,2.032256302733899e-21,3.907814916797506e-06,1.6092031848743533e-07,0.027296290145768856,2.032275059153715e-21,0.3436032185400649
302,75153.0,247,0.1691883892647059,-0.072395140654321,2.3365983775700752e-05,9.998225583446208e-06,3.1202434942212904e-07,2.1721066131137557e-20,2.4583575423666535e-24,2.4134517923486183e-24,1.257911882732928e-23,3.9442862493483174e-22,6.058345100475223e-07,2.592345417953658e-07,0.021526067312788794,3.9444366953893717e-22,0.13557223170292754
303,75434.0,250,0.6270164516041666,-0.28906664578333335,8.659492710435481e-05,3.992192717729604e-05,6.234947052592429e-07,1.9456084601779208e-19,2.2020103450236454e-23,2.1617871779754686e-23,2.2390130253832588e-22,3.675703118250859e-21,2.748128016299657e-06,1.266939879842969e-06,0.028253240947587653,3.675832644565763e-21,1.2143532889865714
304,75731.0,251,0.8784649256666667,-0.7822176531125,0.00012132154747649362,0.00010802919202154842,1.025646222134955e-06,6.230000998866529e-19,7.05102127678722e-23,6.922223332073923e-23,2.3807160218946996e-21,3.8171060217634276e-20,1.329637803788093e-05,1.1839586669661e-05,0.1086389893271636,3.817118810760221e-20,3.888460786540451
305,76725.0,251,1.025545325952381,-0.40620700596551734,0.0001416342785198909,5.609974982453626e-05,7.391072851432609e-07,3.7069904189923773e-19,4.1955159111398403e-23,4.118878243324865e-23,1.9183397252110145e-21,2.3651846131023684e-20,1.5802024063683635e-05,6.259004571195359e-06,0.11062908919450734,2.3651919206626644e-20,2.313721439684448
306,76924.0,253,1.187716551685185,-0.1368358997368421,0.00016403114774848565,1.889790089662761e-05,4.2897679909436424e-07,1.7896829939511736e-19,2.0255362513344484e-23,1.988536659945749e-23,2.2065864699297713e-22,2.31524385885652e-21,3.192509816704964e-06,3.678065718354286e-07,0.013034921168704616,2.3154178528913892e-21,1.1170322675042226
307,79222.0,253,0.9842625501204818,-0.2238381244,0.00013593286677115175,3.091345692127083e-05,5.486568519329171e-07,2.2043049460783367e-19,2.4947991305544632e-23,2.449227717864819e-23,1.3685917715300558e-21,1.5825125730897655e-20,1.6361850617650035e-05,3.7209644454312085e-06,0.11949626065774242,1.5825164348992735e-20,1.3758189358175428
308,79534.0,253,0.8100443188958334,-0.3745036627500002,0.00011187223009319729,5.172131814592828e-05,7.096787691752094e-07,2.9263199214411737e-19,3.3119648026576623e-23,3.251466579379083e-23,6.014129284458848e-22,8.66006790373243e-21,5.6963654418322544e-06,2.633571611534297e-06,0.04882417989751397,8.660192273375557e-21,1.8264652390049991
309,79732.0,249,1.1310439942567565,-0.3442502607692308,0.00015620431008453507,4.754313249787876e-05,6.804103593483472e-07,3.470651115195924e-19,3.928030647507771e-23,3.856279016884361e-23,3.0509143714684225e-21,3.396154749108989e-20,2.673689445731125e-05,8.13777619246115e-06,0.1705548809193609,3.396159210079552e-20,2.1662100483864406
310,80013.0,249,0.6475989070995476,-0.11224454259340659,8.943749403970586e-05,1.5501679356052644e-05,3.885226976034957e-07,9.066621059943408e-20,1.0261465128795186e-23,1.0074023399937124e-23,1.0568536822899516e-22,1.5354226316350391e-21,2.2479865291569074e-06,3.8963039769702684e-07,0.020563603333699526,1.5354899678445057e-21,0.5658939776161515
311,80834.0,248,0.52184712172,-0.2730902251333333,7.207037925296518e-05,3.771548270835785e-05,6.060198589156098e-07,1.6326414581025128e-19,1.8477990068605372e-23,1.814046064558348e-23,2.2124828470144005e-22,4.093919256489937e-21,3.009236838877692e-06,1.5747776151375746e-06,0.03917289758611127,4.094001146932976e-21,1.019014650152844
312,86654.0,247,0.21120430527777778,-0.14529076840625002,2.916864680801229e-05,2.0065571592079276e-05,4.420310617911389e-07,4.9994738661048914e-20,5.6583292055748945e-24,5.554970962338769e-24,2.3399308878325454e-23,7.161706074873086e-22,6.578320591071137e-07,4.5253303536703286e-07,0.017312778882765563,7.162145023807684e-22,0.3120426158072779
313,88124.0,257,0.5957111636388888,-0.4362767928333333,8.227146936668537e-05,6.0252577067266786e-05,7.659754213116441e-07,2.7839488987071643e-19,3.1508314239185417e-23,3.0932765541190725e-23,2.1542438524450802e-21,4.0123665013469785e-20,2.0435992219393426e-05,1.4966563811532852e-05,0.24797623604579122,4.012368930847448e-20,1.7376042357496904
314,88252.0,254,0.01198233752659574,-0.01032134222222224,1.6548363954417783e-06,1.4254424665665264e-06,1.1781534715415703e-07,4.83655280253631e-22,5.473937600201497e-26,5.37394755837368e-26,1.7209014400737695e-25,1.8435262998528802e-23,7.563292445412948e-08,6.514866526050318e-08,0.04335872146472601,1.8435422592266398e-23,0.0030187388281504956
315,90025.0,252,1.0585602523518518,-0.11710800433333335,0.00014619384810949816,1.6173354100417485e-05,3.968506247097329e-07,1.4409257177433444e-19,1.6308180200816505e-23,1.6010285752703833e-23,1.736113465758784e-22,1.966228544304471e-21,2.8837518235224297e-06,3.1902805749131046e-07,0.013424018115342298,1.966361353980754e-21,0.8993550965372304
316,97421.0,248,1.1284883566551724,-0.22578014482323233,0.00015585136041112836,3.1181662191730206e-05,5.510317862955337e-07,2.4838219413749693e-19,2.8111522549630737e-23,2.7598021570833e-23,3.3800400215151854e-22,3.5847678099534985e-21,3.789523823204687e-06,7.581817150069945e-07,0.019553161958155273,3.58498426213749e-21,1.550279722514096
317,98821.0,250,1.0124502588333335,-0.4143820201868687,0.0001398257671487787,5.7228770855426035e-05,7.465075937831893e-07,3.7368844943247303e-19,4.229349575252679e-23,4.1520938825830347e-23,1.850955500878456e-21,2.3133604782955663e-20,1.5132991754540044e-05,6.193726200380001e-06,0.1072580861289654,2.3133680705459152e-20,2.33237985397698
318,100821.0,250,1.1901001870211865,-0.7251534462717949,0.00016436034282404758,0.00010014826510328915,9.875264482716205e-07,6.887899956789638e-19,7.795621406247224e-23,7.65322217421071e-23,1.3169332695167137e-21,1.660661331260377e-20,7.076005471051367e-06,4.311561168656154e-06,0.040553216685550876,1.660697263400601e-20,4.299089019161164
319,103713.0,248,1.3660838899719625,-0.05876571156666666,0.00018866480228374514,8.115915453783962e-06,2.8112261102353006e-07,1.1151515230613214e-19,1.262111694264193e-23,1.2390572478459128e-23,4.270802518421183e-22,5.509393741562306e-21,9.07073757273483e-06,3.902017671163675e-07,0.045854752281249835,5.5094221310810025e-21,0.696022836796291
